5SB1_Vina_Name,5SB1_Vina_Score,6FEX_KarmaDock_Name,6FEX_KarmaDock_Score,6FEW_ledock_Name,6FEW_ledock_Score,5SB1_AutodockGPU_Name,5SB1_AutodockGPU_Score,6FEW_KarmaDock_Name,6FEW_KarmaDock_Score,6FEW_AutodockGPU_Name,6FEW_AutodockGPU_Score,5SB2_AutodockGPU_Name,5SB2_AutodockGPU_Score,6FEW_Vina_Name,6FEW_Vina_Score,6FEX_ledock_Name,6FEX_ledock_Score,5SB2_KarmaDock_Name,5SB2_KarmaDock_Score,5SB2_Vina_Name,5SB2_Vina_Score,6FEX_AutodockGPU_Name,6FEX_AutodockGPU_Score,5SB2_ledock_Name,5SB2_ledock_Score,6FEX_Vina_Name,6FEX_Vina_Score,5SB1_KarmaDock_Name,5SB1_KarmaDock_Score,5SB1_ledock_Name,5SB1_ledock_Score
decoy_2456,-10.431,decoy_337,-89.7996826171875,decoy_242.dok,-9.24,decoy_203,-12.35,decoy_337,-78.35356140136719,decoy_325,-11.91,decoy_2277,-11.76,decoy_1796,-10.658,decoy_831.dok,-9.04,decoy_337,-72.55239868164062,decoy_1305,-9.785,decoy_1684,-11.72,decoy_387.dok,-8.54,decoy_243,-10.718,decoy_337,-72.79790496826172,decoy_1754.dok,-9.52
decoy_1413,-10.429,decoy_2240,-75.09473419189453,decoy_312.dok,-9.23,decoy_299,-12.35,decoy_2240,-63.149444580078125,decoy_1187,-11.9,decoy_211,-11.76,decoy_1972,-10.657,decoy_2056.dok,-9.03,decoy_2240,-63.92494583129883,decoy_516,-9.783,decoy_752,-11.71,decoy_1113.dok,-8.54,decoy_1981,-10.718,decoy_2240,-58.28133010864258,decoy_1221.dok,-9.52
decoy_1282,-10.428,decoy_210,-89.58566284179688,decoy_1867.dok,-9.23,decoy_1758,-12.35,decoy_210,-77.54039764404297,decoy_1611,-11.9,decoy_1628,-11.76,decoy_416,-10.654,decoy_450.dok,-9.03,decoy_210,-81.39289093017578,decoy_401,-9.783,decoy_1283,-11.71,decoy_1924.dok,-8.54,decoy_1672,-10.717,decoy_210,-84.87191772460938,decoy_908.dok,-9.52
decoy_1125,-10.426,decoy_1148,-56.79903793334961,decoy_2010.dok,-9.23,decoy_796,-12.35,decoy_1148,-64.5265121459961,decoy_877,-11.9,decoy_2215,-11.76,decoy_2009,-10.652,decoy_2024.dok,-9.03,decoy_1148,-63.42367172241211,decoy_1683,-9.78,decoy_2488,-11.71,decoy_2281.dok,-8.53,decoy_911,-10.715,decoy_1148,-60.21992111206055,decoy_1238.dok,-9.52
decoy_9,-10.425,decoy_2420,-62.32938766479492,decoy_1511.dok,-9.22,decoy_1177,-12.35,decoy_2420,-69.18069458007812,decoy_893,-11.9,decoy_840,-11.75,decoy_762,-10.646,decoy_1825.dok,-9.03,decoy_2420,-74.15419006347656,decoy_271,-9.779,decoy_810,-11.71,decoy_2386.dok,-8.53,decoy_1055,-10.713,decoy_2420,-67.63874053955078,decoy_1921.dok,-9.51
decoy_605,-10.425,decoy_1545,-50.81101989746094,decoy_1535.dok,-9.21,decoy_513,-12.35,decoy_1545,-47.51246643066406,decoy_745,-11.9,decoy_2271,-11.75,decoy_1226,-10.642,decoy_2416.dok,-9.03,decoy_1545,-51.91341400146485,decoy_2375,-9.779,decoy_1984,-11.71,decoy_577.dok,-8.53,decoy_796,-10.71,decoy_1545,-48.93350982666016,decoy_96.dok,-9.51
decoy_747,-10.422,decoy_64,-42.77488327026367,decoy_2437.dok,-9.21,decoy_764,-12.34,decoy_64,-36.07752227783203,decoy_770,-11.9,decoy_2281,-11.74,decoy_651,-10.642,decoy_236.dok,-9.03,decoy_64,-43.39899063110352,decoy_1802,-9.775,decoy_281,-11.71,decoy_1347.dok,-8.53,decoy_384,-10.709,decoy_64,-43.21404647827149,decoy_1118.dok,-9.51
decoy_1402,-10.421,decoy_608,-60.396522521972656,decoy_547.dok,-9.21,decoy_2005,-12.34,decoy_608,-56.00644302368164,decoy_932,-11.9,decoy_709,-11.74,decoy_796,-10.642,decoy_2266.dok,-9.03,decoy_608,-64.12686157226562,decoy_1009,-9.77,decoy_1660,-11.71,decoy_2240.dok,-8.53,decoy_865,-10.707,decoy_608,-65.45013427734375,decoy_707.dok,-9.51
decoy_400,-10.415,decoy_2374,-72.27610778808594,decoy_1212.dok,-9.21,decoy_2216,-12.34,decoy_2374,-72.57618713378906,decoy_834,-11.9,decoy_1491,-11.74,decoy_2490,-10.641,decoy_1019.dok,-9.02,decoy_2374,-68.16332244873047,decoy_1473,-9.768,decoy_952,-11.7,decoy_537.dok,-8.52,decoy_1604,-10.706,decoy_2374,-68.07191467285156,decoy_894.dok,-9.51
decoy_787,-10.415,decoy_1900,-51.97232055664063,decoy_1202.dok,-9.21,decoy_301,-12.34,decoy_1900,-62.2952766418457,decoy_1993,-11.89,decoy_1266,-11.74,decoy_217,-10.64,decoy_2482.dok,-9.02,decoy_1900,-55.78852081298828,decoy_1963,-9.763,decoy_1759,-11.7,decoy_369.dok,-8.52,decoy_709,-10.705,decoy_1900,-59.13090133666992,decoy_2078.dok,-9.51
decoy_769,-10.412,decoy_1045,-72.85449981689453,decoy_1819.dok,-9.2,decoy_1467,-12.34,decoy_1045,-64.8614501953125,decoy_1758,-11.89,decoy_2315,-11.74,decoy_1408,-10.64,decoy_2396.dok,-9.02,decoy_1045,-64.668701171875,decoy_2054,-9.763,decoy_2452,-11.7,decoy_2475.dok,-8.52,decoy_2084,-10.705,decoy_1045,-63.95563888549805,decoy_1283.dok,-9.51
decoy_389,-10.41,decoy_1028,-61.35478973388672,decoy_450.dok,-9.2,decoy_1536,-12.33,decoy_1028,-62.23262023925781,decoy_1545,-11.89,decoy_720,-11.74,decoy_1274,-10.639,decoy_2217.dok,-9.02,decoy_1028,-74.72261047363281,decoy_1795,-9.759,decoy_1017,-11.7,decoy_1295.dok,-8.52,decoy_2125,-10.704,decoy_1028,-67.4481430053711,decoy_2367.dok,-9.51
decoy_1732,-10.41,decoy_1168,-72.6024169921875,decoy_970.dok,-9.2,decoy_2249,-12.33,decoy_1168,-67.38816833496094,decoy_2240,-11.89,decoy_1694,-11.73,decoy_811,-10.639,decoy_295.dok,-9.02,decoy_1168,-79.77348327636719,decoy_1107,-9.758,decoy_972,-11.7,decoy_1905.dok,-8.52,decoy_1903,-10.703,decoy_1168,-65.92808532714844,decoy_1791.dok,-9.5
decoy_2498,-10.409,decoy_319,-59.74463653564453,decoy_2235.dok,-9.19,decoy_1794,-12.33,decoy_319,-56.2602767944336,decoy_1632,-11.88,decoy_1339,-11.73,decoy_1214,-10.636,decoy_805.dok,-9.02,decoy_319,-52.86271667480469,decoy_24,-9.758,decoy_1531,-11.7,decoy_616.dok,-8.52,decoy_2400,-10.7,decoy_319,-61.389404296875,decoy_2096.dok,-9.5
decoy_364,-10.408,decoy_2208,-45.755157470703125,decoy_2369.dok,-9.19,decoy_2081,-12.32,decoy_2208,-46.599796295166016,decoy_1041,-11.88,decoy_2316,-11.73,decoy_1478,-10.634,decoy_2448.dok,-9.02,decoy_2208,-51.93785858154297,decoy_2482,-9.757,decoy_784,-11.7,decoy_1230.dok,-8.51,decoy_3,-10.698,decoy_2208,-55.59592056274414,decoy_1239.dok,-9.5
decoy_1258,-10.407,decoy_1236,-67.60851287841797,decoy_2028.dok,-9.19,decoy_1777,-12.32,decoy_1236,-66.35071563720703,decoy_302,-11.88,decoy_890,-11.72,decoy_2031,-10.634,decoy_1228.dok,-9.01,decoy_1236,-68.0347900390625,decoy_2087,-9.756,decoy_827,-11.7,decoy_1934.dok,-8.51,decoy_1874,-10.697,decoy_1236,-61.70868682861328,decoy_1410.dok,-9.5
decoy_342,-10.406,decoy_1925,-67.71475982666016,decoy_1913.dok,-9.19,decoy_1225,-12.32,decoy_1925,-62.91632843017578,decoy_1957,-11.88,decoy_874,-11.72,decoy_1245,-10.626,decoy_2221.dok,-9.01,decoy_1925,-63.22886657714844,decoy_388,-9.756,decoy_803,-11.69,decoy_1509.dok,-8.5,decoy_1398,-10.696,decoy_1925,-66.08940887451172,decoy_1835.dok,-9.5
decoy_2439,-10.406,decoy_1147,-64.45519256591797,decoy_1820.dok,-9.19,decoy_1627,-12.31,decoy_1147,-60.49317169189453,decoy_2082,-11.88,decoy_945,-11.72,decoy_2363,-10.625,decoy_2470.dok,-9.01,decoy_1147,-57.40030670166016,decoy_2493,-9.755,decoy_1962,-11.69,decoy_242.dok,-8.5,decoy_2477,-10.695,decoy_1147,-64.04441833496094,decoy_302.dok,-9.5
decoy_1514,-10.405,decoy_1964,-53.99208450317383,decoy_1534.dok,-9.19,decoy_2075,-12.31,decoy_1964,-60.935916900634766,decoy_1245,-11.88,decoy_750,-11.72,decoy_1108,-10.625,decoy_320.dok,-9.01,decoy_1964,-57.83454513549805,decoy_1394,-9.75,decoy_2343,-11.69,decoy_157.dok,-8.5,decoy_759,-10.695,decoy_1964,-58.51506423950195,decoy_2400.dok,-9.5
decoy_1217,-10.405,decoy_879,-66.46878051757812,decoy_265.dok,-9.19,decoy_261,-12.31,decoy_879,-58.32735443115234,decoy_291,-11.88,decoy_2358,-11.72,decoy_1018,-10.622,decoy_266.dok,-9.01,decoy_879,-63.97050857543945,decoy_1168,-9.746,decoy_2227,-11.69,decoy_92.dok,-8.5,decoy_2448,-10.694,decoy_879,-55.149864196777344,decoy_210.dok,-9.49
decoy_1778,-10.402,decoy_2103,-47.91997146606445,decoy_501.dok,-9.18,decoy_1493,-12.31,decoy_2103,-43.515438079833984,decoy_784,-11.87,decoy_2151,-11.72,decoy_1914,-10.622,decoy_970.dok,-9.01,decoy_2103,-49.405155181884766,decoy_1650,-9.745,decoy_1493,-11.69,decoy_2011.dok,-8.5,decoy_1402,-10.694,decoy_2103,-52.65768432617188,decoy_244.dok,-9.49
decoy_41,-10.4,decoy_388,-68.56700134277344,decoy_990.dok,-9.18,decoy_2369,-12.31,decoy_388,-63.67255401611328,decoy_315,-11.87,decoy_2178,-11.71,decoy_1008,-10.622,decoy_2002.dok,-9.01,decoy_388,-62.27738571166992,decoy_1913,-9.745,decoy_331,-11.68,decoy_2174.dok,-8.49,decoy_310,-10.694,decoy_388,-63.13707733154297,decoy_1418.dok,-9.49
decoy_735,-10.395,decoy_1611,-51.367958068847656,decoy_1925.dok,-9.18,decoy_867,-12.3,decoy_1611,-54.29787826538086,decoy_1622,-11.87,decoy_1873,-11.71,decoy_1213,-10.621,decoy_1803.dok,-9.0,decoy_1611,-66.40936279296875,decoy_1115,-9.744,decoy_537,-11.68,decoy_1289.dok,-8.49,decoy_2127,-10.693,decoy_1611,-48.67685317993164,decoy_1533.dok,-9.48
